id	word	kana	meaning	type	example	exampleMeaning
n1-1937-ちっそく	窒息	ちっそく	suffocation	名词	窒息に関する報告書がまとめられた。	A report on suffocation was compiled.
n1-1938-ちっとも	些とも	ちっとも	not at all (neg. verb)	名词	日本の些ともは世界的に注目されている。	Japan's not at all (neg. verb) is attracting worldwide attention.
n1-1939-ちつし-ょ	秩序	ちつじょ	order; regularity; system; method	名词/动词	効果的な秩序が求められている。	Effective order is being sought.
n1-1940-ちてき	知的	ちてき	intellectual	名词	この知的を正しく理解することが大切だ。	It is important to correctly understand this intellectual.
n1-1941-ちゃく	着	ちゃく	counter for suits of clothing; arriving at ..	名词	着の問題は複雑だ。	The issue of counter for suits of clothing is complex.
n1-1942-ちゃくしゅ	着手	ちゃくしゅ	embarkation; launch	名词	この着手は多くの人に影響を与えている。	This embarkation is influencing many people.
n1-1943-ちゃくしょく	着色	ちゃくしょく	colouring; coloring	名词	着色の重要性がますます高まっている。	The importance of colouring is increasingly growing.
n1-1944-ちゃくせき	着席	ちゃくせき	sit down; seat	名词	着席の重要性がますます高まっている。	The importance of sit down is increasingly growing.
n1-1945-ちゃくもく	着目	ちゃくもく	attention	名词	この着目は多くの人に影響を与えている。	This attention is influencing many people.
n1-1946-ちゃくりく	着陸	ちゃくりく	landing; alighting; touch down	名词	日本の着陸は世界的に注目されている。	Japan's landing is attracting worldwide attention.
n1-1947-ちゃっこう	着工	ちゃっこう	start of (construction) work	名词/动词	この問題を早急に着工する必要がある。	It is necessary to promptly carry out start of (construction) work on this issue.
n1-1948-ちゃのま	茶の間	ちゃのま	living room (Japanese style)	名词	茶の間に関する報告書がまとめられた。	A report on living room (Japanese style) was compiled.
n1-1949-ちゃのゆ	茶の湯	ちゃのゆ	tea ceremony	名词	茶の湯の問題は複雑だ。	The issue of tea ceremony is complex.
n1-1950-ちやほや	ちやほや	ちやほや	pamper; make a fuss of; spoil	名词	このちやほやを正しく理解することが大切だ。	It is important to correctly understand this pamper.
n1-1951-ちゅうかん	昼間	ちゅうかん	daytime; during the day	名词	昼間は暑い。	It's hot during the day.
n1-1952-ちゅうか-えり	宙返り	ちゅうがえり	somersault; looping-the-loop	名词	この宙返りは多くの人に影響を与えている。	This somersault is influencing many people.
n1-1953-ちゅうけい	中継	ちゅうけい	relay; hook-up	名词	新しい中継の概念が注目を集めている。	A new concept of relay is attracting attention.
n1-1954-ちゅうこく	忠告	ちゅうこく	advice; warning	名词	この忠告を正しく理解することが大切だ。	It is important to correctly understand this advice.
n1-1955-ちゅうし	中指	ちゅうし	middle finger	名词	中指に関する報告書がまとめられた。	A report on middle finger was compiled.
n1-1956-ちゅうしょう	中傷	ちゅうしょう	slander; libel; defamation	名词	中傷に関する報告書がまとめられた。	A report on slander was compiled.
n1-1957-ちゅうし-つ	忠実	ちゅうじつ	fidelity; faithfulness	形容词	彼女は忠実な人として知られている。	She is known as a fidelity person.
n1-1958-ちゅうすう	中枢	ちゅうすう	centre; pivot; mainstay; nucleus; backbone; central figure; pillar; key man	名词	彼は中枢について深く研究している。	He is deeply researching centre.
n1-1959-ちゅうせん	抽選	ちゅうせん	lottery; raffle; drawing (of lots)	名词	この抽選は多くの人に影響を与えている。	This lottery is influencing many people.
n1-1960-ちゅうた-ん	中断	ちゅうだん	interruption; suspension; break	名词/动词	彼は中断に成功した。	He succeeded in the interruption.
n1-1961-ちゅうっは-ら	中っ腹	ちゅうっぱら	irritated; offended	名词	中っ腹で帰ってきた。	I came back irritated.
n1-1962-ちゅうと-く	中毒	ちゅうどく	poisoning	名词	この中毒を正しく理解することが大切だ。	It is important to correctly understand this poisoning.
n1-1963-ちゅうにん	仲人	ちゅうにん	go-between; matchmaker	名词	専門家が仲人の分析結果を発表した。	Experts announced the analysis results of go-between.
n1-1964-ちゅうはん	昼飯	ちゅうはん	lunch; midday meal	名词	昼飯を食べた。	I had lunch.
n1-1965-ちゅうりつ	中立	ちゅうりつ	neutrality	形容词	中立な環境を整えることが重要だ。	It is crucial to create a neutrality environment.
n1-1966-ちゅうわ	中和	ちゅうわ	neutralize; counteract	形容词	その結果は実に中和だった。	The result was truly neutralize.
n1-1967-ちょ	著	ちょ	counter for suits of clothing; arriving at ..	名词	この著を正しく理解することが大切だ。	It is important to correctly understand this counter for suits of clothing.
n1-1968-ちょう	腸	ちょう	guts; bowels; intestines	名词	この腸は多くの人に影響を与えている。	This guts is influencing many people.
n1-1969-ちょう	蝶	ちょう	butterfly	接续词	彼は優秀だ。蝶、努力も怠らない。	He is talented. Butterfly, he does not neglect effort.
n1-1970-ちょう	超	ちょう	super-; ultra-; hyper-	名词	超の問題は複雑だ。	The issue of super- is complex.
n1-1971-ちょう	庁	ちょう	government office	名词	庁に関する報告書がまとめられた。	A report on government office was compiled.
n1-1972-ちょういん	調印	ちょういん	signature; sign; sealing	名词	調印の問題は複雑だ。	The issue of signature is complex.
n1-1973-ちょうかく	聴覚	ちょうかく	the sense of hearing	名词	聴覚の重要性がますます高まっている。	The importance of the sense of hearing is increasingly growing.
n1-1974-ちょうかん	長官	ちょうかん	chief; (government) secretary	名词	日本の長官は世界的に注目されている。	Japan's chief is attracting worldwide attention.
n1-1975-ちょうこう	聴講	ちょうこう	lecture attendance; auditing	名词	日本の聴講は世界的に注目されている。	Japan's lecture attendance is attracting worldwide attention.
n1-1976-ちょうしゅう	徴収	ちょうしゅう	collection; levy	名词/动词	効果的な徴収が求められている。	Effective collection is being sought.
n1-1977-ちょうしんき	聴診器	ちょうしんき	stethoscope	名词	聴診器の重要性がますます高まっている。	The importance of stethoscope is increasingly growing.
n1-1978-ちょうせん	挑戦	ちょうせん	challenge; defiance	名词	挑戦の重要性がますます高まっている。	The importance of challenge is increasingly growing.
n1-1979-ちょうた-い	長大	ちょうだい	very long; great length	名词	この長大は多くの人に影響を与えている。	This very long is influencing many people.
n1-1980-ちょうてい	調停	ちょうてい	arbitration; conciliation; mediation	名词/动词	彼は調停に成功した。	He succeeded in the arbitration.
n1-1981-ちょうと	恰度	ちょうど	just; right; exactly	形容词	その結果は実に恰度だった。	The result was truly just.
n1-1982-ちょうへん	長編	ちょうへん	long (e.g. novel film)	名词	長編小説を書いた。	I wrote a long novel.
n1-1983-ちょうめ	丁目	ちょうめ	district of a town; city block (of irregular size)	名词	この丁目を正しく理解することが大切だ。	It is important to correctly understand this district of a town.
n1-1984-ちょうり	調理	ちょうり	cooking	名词	日本の調理は世界的に注目されている。	Japan's cooking is attracting worldwide attention.
n1-1985-ちょうわ	調和	ちょうわ	harmony	名词	この調和を正しく理解することが大切だ。	It is important to correctly understand this harmony.
n1-1986-ちょくちょく	ちょくちょく	ちょくちょく	often; frequently; now and then; occasionally	名词	彼はちょくちょくについて深く研究している。	He is deeply researching often.
n1-1987-ちょくめん	直面	ちょくめん	confrontation	名词	直面に関する報告書がまとめられた。	A report on confrontation was compiled.
n1-1988-ちょしょ	著書	ちょしょ	literary work; book	名词	著書の重要性がますます高まっている。	The importance of literary work is increasingly growing.
n1-1989-ちょちく	貯蓄	ちょちく	savings	名词	新しい貯蓄の概念が注目を集めている。	A new concept of savings is attracting attention.
n1-1990-ちょっかん	直感	ちょっかん	intuition	名词	この直感は多くの人に影響を与えている。	This intuition is influencing many people.
n1-1991-ちょっと	一寸	ちょっと	(ateji) (adv int) (uk) just a minute; a short time; a while; just a little; somewhat; easily; readily; rath	名词	一寸の問題は複雑だ。	The issue of (ateji) (adv int) (uk) just a minute is complex.
n1-1992-ちょめい	著名	ちょめい	well-known; noted; celebrated	名词	この著名を正しく理解することが大切だ。	It is important to correctly understand this well-known.
n1-1993-ちらっと	ちらっと	ちらっと	at a glance; by accident	名词	ちらっとの重要性がますます高まっている。	The importance of at a glance is increasingly growing.
n1-1994-ちりとり	塵取り	ちりとり	dustpan	名词	塵取りの問題は複雑だ。	The issue of dustpan is complex.
n1-1995-ちりょう	治療	ちりょう	medical treatment	名词/动词	効果的な治療が求められている。	Effective medical treatment is being sought.
n1-1996-ちんき-ん	賃金	ちんぎん	wages	名词	賃金を上げた。	I raised wages.
n1-1997-ちんて-ん	沈殿	ちんでん	precipitation; settlement	名词	この沈殿を正しく理解することが大切だ。	It is important to correctly understand this precipitation.
n1-1998-ちんほ-つ	沈没	ちんぼつ	sinking; foundering	名词	新しい沈没の概念が注目を集めている。	A new concept of sinking is attracting attention.
n1-1999-ちんもく	沈黙	ちんもく	silence; reticence	名词	彼は沈黙について深く研究している。	He is deeply researching silence.
n1-2000-ちんれつ	陳列	ちんれつ	exhibition; display; show	名词	専門家が陳列の分析結果を発表した。	Experts announced the analysis results of exhibition.
n1-2001-ついきゅう	追及	ついきゅう	gaining on; carrying out; solving (crime)	名词	責任を追及した。	I pursued responsibility.
n1-2002-ついせき	追跡	ついせき	pursuit	名词	この追跡は多くの人に影響を与えている。	This pursuit is influencing many people.
n1-2003-ついて	次いで	ついで	next; secondly; subsequently	名词	次いで二位になった。	I became second place next.
n1-2004-ついほう	追放	ついほう	exile; banishment	名词	日本の追放は世界的に注目されている。	Japan's exile is attracting worldwide attention.
n1-2005-ついやす	費やす	ついやす	to spend; to devote; to waste	动词	その方法で費やすのが最も効率的だ。	It is most efficient to spend with that method.
n1-2006-ついらく	墜落	ついらく	falling; crashing	名词	新しい墜落の概念が注目を集めている。	A new concept of falling is attracting attention.
n1-2007-つう	通	つう	connoisseur; counter for letters	名词	専門家が通の分析結果を発表した。	Experts announced the analysis results of connoisseur.
n1-2008-つうかん	痛感	つうかん	feeling keenly; fully realizing	名词	彼は痛感について深く研究している。	He is deeply researching feeling keenly.
n1-2009-つうし-ょう	通常	つうじょう	common; general; usually	形容词	その結果は実に通常だった。	The result was truly common.
n1-2010-つうせつ	痛切	つうせつ	keen; acute	名词	痛切の問題は複雑だ。	The issue of keen is complex.
n1-2011-つえ	杖	つえ	cane	名词	日本の杖は世界的に注目されている。	Japan's cane is attracting worldwide attention.
n1-2012-つかい	遣い	つかい	mission; simple task; doing	形容词	あの出来事は本当に遣い。	That event was truly mission.
n1-2013-つかいみち	使い道	つかいみち	use	名词	日本の使い道は世界的に注目されている。	Japan's use is attracting worldwide attention.
n1-2014-つかえる	仕える	つかえる	to serve; to work for	动词	彼は仕えることを決意した。	He resolved to serve.
n1-2015-つかさと-る	司る	つかさどる	to rule; to govern; to administer	动词	彼女は見事に司ることができた。	She was able to rule splendidly.
n1-2016-つかのま	束の間	つかのま	moment; brief time; brief; transient	名词	束の間の問題は複雑だ。	The issue of moment is complex.
n1-2017-つき	付き	つき	attached to; impression; sociality; appearance; furnished with; under; to	名词	部屋付きのホテルだ。	It's a hotel with a room.
n1-2018-つきあう	付き合う	つきあう	to associate with; to keep company with; to get on with	动词	彼女は見事に付き合うことができた。	She was able to associate with splendidly.
n1-2019-つきなみ	月並み	つきなみ	every month; common	形容词	その結果は実に月並みだった。	The result was truly every month.
n1-2020-つきる	尽きる	つきる	to be used up; to be run out; to be exhausted; to be consumed; to come to an end	动词	専門家は尽きる方法を説明した。	The expert explained how to be used up.
n1-2021-つき-め	継ぎ目	つぎめ	a joint; joining point	名词	継ぎ目の問題は複雑だ。	The issue of a joint is complex.
n1-2022-つく	吐く	つく	1. to breathe; 2. to tell (lies); 3. to vomit; to disgorge	动词	いつか吐く日が来るだろう。	The day to 1. to breathe will surely come.
n1-2023-つくす	尽くす	つくす	to exhaust; to run out; to serve (a person); to befriend	动词	この件について尽くす必要がある。	It is necessary to exhaust regarding this matter.
n1-2024-つくり	作り	つくり	make-up; sliced raw fish	名词	作りの問題は複雑だ。	The issue of make-up is complex.
n1-2025-つくり	造り	つくり	make up; structure; physique	名词	新しい造りの概念が注目を集めている。	A new concept of make up is attracting attention.
n1-2026-つくろう	繕う	つくろう	to mend; to repair; to fix; to patch up; to darn; to tidy up; to adjust; to trim	动词	いつか繕う日が来るだろう。	The day to mend will surely come.
n1-2027-つく	接ぐ	つぐ	to join; to piece together; to set (bones); to graft (trees)	动词	いつか接ぐ日が来るだろう。	The day to join will surely come.
n1-2028-つく	継ぐ	つぐ	to succeed	动词	彼女は見事に継ぐことができた。	She was able to succeed splendidly.
n1-2029-つけくわえる	付け加える	つけくわえる	to add one thing to another	动词	彼女は見事に付け加えることができた。	She was able to add one thing to another splendidly.
n1-2030-つけ-る	告げる	つげる	to inform	动词	社長が社員に告げるよう指示した。	The president instructed the employees to inform.
n1-2031-つし-つま	辻褄	つじつま	coherence; consistency	名词	この辻褄は多くの人に影響を与えている。	This coherence is influencing many people.
n1-2032-つっは-る	突っ張る	つっぱる	to support; to become stiff; to become taut; to thrust (ones opponent); to stick to (ones opinion); to in	动词	私たちは突っ張るために努力した。	We made efforts to support.
n1-2033-つつ	筒	つつ	pipe; tube	名词	筒に入れて送った。	I put it in a tube and sent it.
n1-2034-つつく	突く	つつく	1. to thrust; to strike; to attack; 2. to poke; to nudge; to pick at	动词	その方法で突くのが最も効率的だ。	It is most efficient to 1. to thrust with that method.
n1-2035-つつしむ	慎む	つつしむ	to be careful; to be chaste or discreet; to abstain or refrain	动词	いつか慎む日が来るだろう。	The day to be careful will surely come.
n1-2036-つてこと	伝言	つてこと	verbal message; rumor; word	名词	伝言に関する報告書がまとめられた。	A report on verbal message was compiled.
n1-2037-つとまる	勤まる	つとまる	to be fit for; to be equal to; to function properly	动词	私たちは勤まるために努力した。	We made efforts to be fit for.
n1-2038-つとめさき	勤め先	つとめさき	place of work	名词	勤め先に関する報告書がまとめられた。	A report on place of work was compiled.
n1-2039-つとめて	努めて	つとめて	make an effort!; work hard!	名词	新しい努めての概念が注目を集めている。	A new concept of make an effort! is attracting attention.
n1-2040-つなみ	津波	つなみ	tsunami; tidal wave	名词	津波に関する報告書がまとめられた。	A report on tsunami was compiled.
n1-2041-つねる	抓る	つねる	to pinch	动词	彼女は見事に抓ることができた。	She was able to pinch splendidly.
n1-2042-つのる	募る	つのる	to invite; to solicit help participation etc	动词	この件について募る必要がある。	It is necessary to invite regarding this matter.
n1-2043-つは	唾	つば	saliva; sputum	名词	唾の問題は複雑だ。	The issue of saliva is complex.
n1-2044-つふ-やく	呟く	つぶやく	to mutter; to murmur	动词	彼は呟くことを決意した。	He resolved to mutter.
n1-2045-つふ-る	瞑る	つぶる	to close the eyes	动词	この件について瞑る必要がある。	It is necessary to close the eyes regarding this matter.
n1-2046-つほ	壷	つぼ	tsubo jar; pot; vase	名词	この壷を正しく理解することが大切だ。	It is important to correctly understand this tsubo jar.
n1-2047-つほ-み	蕾	つぼみ	bud; flower bud	名词	蕾の問題は複雑だ。	The issue of bud is complex.
n1-2048-つます-く	躓く	つまずく	to stumble; to trip	动词	彼女は見事に躓くことができた。	She was able to stumble splendidly.
n1-2049-つまむ	摘む	つまむ	to pinch; to hold; to pick up	动词	その方法で摘むのが最も効率的だ。	It is most efficient to pinch with that method.
n1-2050-つまらない	詰らない	つまらない	insignificant; boring; trifling	形容词	詰らない記憶が心に残っている。	A insignificant memory remains in my heart.
n1-2051-つまり	詰まり	つまり	in short; in brief; in other words; that is to say; in the long run; after all; blockade; stuffing; ultimate	接续词	結果は良好だった。詰まり、課題も残っている。	The results were good. In short, challenges also remain.
n1-2052-つゆ	露	つゆ	dew	名词	新しい露の概念が注目を集めている。	A new concept of dew is attracting attention.
n1-2053-つよまる	強まる	つよまる	to get strong; to gain strength	动词	その方法で強まるのが最も効率的だ。	It is most efficient to get strong with that method.
n1-2054-つよめる	強める	つよめる	to strengthen; to emphasize	动词	この件について強める必要がある。	It is necessary to strengthen regarding this matter.
n1-2055-つらなる	連なる	つらなる	to extend; to stretch out; to stand in a row	动词	彼は連なることを決意した。	He resolved to extend.
n1-2056-つらぬく	貫く	つらぬく	to go through	动词	その方法で貫くのが最も効率的だ。	It is most efficient to go through with that method.
n1-2057-つらねる	連ねる	つらねる	to link; to join; to put together	动词	その方法で連ねるのが最も効率的だ。	It is most efficient to link with that method.
n1-2058-つり	釣り	つり	fishing; angling	名词	日本の釣りは世界的に注目されている。	Japan's fishing is attracting worldwide attention.
n1-2059-つりかわ	吊り革	つりかわ	strap	名词	新しい吊り革の概念が注目を集めている。	A new concept of strap is attracting attention.
n1-2060-つりか-ね	釣鐘	つりがね	hanging bell	名词	新しい釣鐘の概念が注目を集めている。	A new concept of hanging bell is attracting attention.
n1-2061-つるす	吊るす	つるす	to hang	动词	この件について吊るす必要がある。	It is necessary to hang regarding this matter.
n1-2062-てあて	手当て	てあて	allowance; compensation; treatment; medical care	名词/动词	来月から手当てを開始する予定だ。	We plan to begin allowance from next month.
n1-2063-てい	体	てい	appearance; air; condition; state; form	名词	新しい体の概念が注目を集めている。	A new concept of appearance is attracting attention.
n1-2064-ていきょう	提供	ていきょう	offer; tender; program sponsoring; furnishing	名词	提供の重要性がますます高まっている。	The importance of offer is increasingly growing.
n1-2065-ていき	定義	ていぎ	definition	名词	日本の定義は世界的に注目されている。	Japan's definition is attracting worldwide attention.
n1-2066-ていけい	提携	ていけい	cooperation; tie-up; joint business; link-up	名词/动词	この問題を早急に提携する必要がある。	It is necessary to promptly carry out cooperation on this issue.
n1-2067-ていさい	体裁	ていさい	decency; style; form; appearance; show; get-up; format	名词	彼は体裁について深く研究している。	He is deeply researching decency.
n1-2068-ていし	梯子	ていし	ladder; stairs	名词	梯子を上った。	I climbed the ladder.
n1-2069-ていしょく	定食	ていしょく	set meal; special (of the day)	形容词	その結果は実に定食だった。	The result was truly set meal.
n1-2070-ていし	提示	ていじ	presentation; exhibit; suggest; citation	名词	証拠を提示した。	I presented evidence.
n1-2071-ていせい	訂正	ていせい	correction; revision	名词/动词	効果的な訂正が求められている。	Effective correction is being sought.
n1-2072-ていたい	停滞	ていたい	stagnation; tie-up; congestion; retention; accumulation; falling into arrears	名词/动词	来月から停滞を開始する予定だ。	We plan to begin stagnation from next month.
n1-2073-ていたく	邸宅	ていたく	mansion; residence	名词	専門家が邸宅の分析結果を発表した。	Experts announced the analysis results of mansion.
n1-2074-ていねん	定年	ていねん	retirement age	名词	定年の問題は複雑だ。	The issue of retirement age is complex.
n1-2075-ていほ-う	堤防	ていぼう	bank; weir	名词	新しい堤防の概念が注目を集めている。	A new concept of bank is attracting attention.
n1-2076-ておくれ	手遅れ	ておくれ	too late; belated treatment	名词/动词	効果的な手遅れが求められている。	Effective too late is being sought.
n1-2077-てかす	手数	てかず	number of moves; trouble	名词	日本の手数は世界的に注目されている。	Japan's number of moves is attracting worldwide attention.
n1-2078-てか-かり	手掛かり	てがかり	contact; trail; scent; on hand; hand hold; clue; key	名词	専門家が手掛かりの分析結果を発表した。	Experts announced the analysis results of contact.
n1-2079-てか-ける	手掛ける	てがける	to handle; to manage; to work with; to rear; to look after; to have experience with	动词	社長が社員に手掛けるよう指示した。	The president instructed the employees to handle.
n1-2080-てか-る	手軽	てがる	easy; simple; informal; offhand; cheap	名词	彼は手軽について深く研究している。	He is deeply researching easy.
n1-2081-てき	的	てき	-like; typical	名词	的の重要性がますます高まっている。	The importance of -like is increasingly growing.
n1-2082-てきおう	適応	てきおう	adaptation; accommodation; conformity	名词/动词	チーム全体で適応を行った。	The entire team carried out the adaptation.
n1-2083-てきき	適宜	てきぎ	suitability	名词	専門家が適宜の分析結果を発表した。	Experts announced the analysis results of suitability.
n1-2084-てきせい	適性	てきせい	aptitude	名词	適性に関する報告書がまとめられた。	A report on aptitude was compiled.
n1-2085-てき-わ	手際	てぎわ	performance; skill; tact	名词/动词	この問題を早急に手際する必要がある。	It is necessary to promptly carry out performance on this issue.
n1-2086-てし-ゅん	手順	てじゅん	process; procedure; protocol	名词	手順の重要性がますます高まっている。	The importance of process is increasingly growing.
n1-2087-てし-ょう	手錠	てじょう	handcuffs; manacles	名词	新しい手錠の概念が注目を集めている。	A new concept of handcuffs is attracting attention.
n1-2088-てち-か	手近	てぢか	near; handy; familiar	名词	彼は手近について深く研究している。	He is deeply researching near.
n1-2089-てっきり	てっきり	てっきり	surely; certainly; beyond doubt	副词	問題はてっきり解決に向かっている。	The problem is surely heading toward resolution.
n1-2090-てっこう	鉄鋼	てっこう	iron and steel	名词	専門家が鉄鋼の分析結果を発表した。	Experts announced the analysis results of iron and steel.
n1-2091-てっする	徹する	てっする	to sink in; to penetrate; to devote oneself; to believe in; to go through; to do intently and exclusively	动词	彼女は見事に徹することができた。	She was able to sink in splendidly.
n1-2092-てっへ-ん	鉄片	てっぺん	iron scraps	名词	専門家が鉄片の分析結果を発表した。	Experts announced the analysis results of iron scraps.
n1-2093-てはい	手配	てはい	arrangement; search (by police)	名词/动词	来月から手配を開始する予定だ。	We plan to begin arrangement from next month.
n1-2094-てはす	手筈	てはず	arrangement; plan; programme	名词/动词	効果的な手筈が求められている。	Effective arrangement is being sought.
n1-2095-てひ-き	手引き	てびき	guidance; guide; introduction	名词/动词	チーム全体で手引きを行った。	The entire team carried out the guidance.
n1-2096-てほん	手本	てほん	model; pattern	名词	この手本は多くの人に影響を与えている。	This model is influencing many people.
n1-2097-てまわし	手回し	てまわし	preparations; arrangements	名词/动词	チーム全体で手回しを行った。	The entire team carried out the preparations.
n1-2098-てもと	手元	てもと	on hand; at hand; at home	名词	手元に資料がある。	I have the documents at hand.
n1-2099-てりかえす	照り返す	てりかえす	to reflect; to throw back light	动词	私たちは照り返すために努力した。	We made efforts to reflect.
n1-2100-てわけ	手分け	てわけ	division of labour	名词	手分けの問題は複雑だ。	The issue of division of labour is complex.
n1-2101-てん	店	てん	store; shop; establishment	名词	店に関する報告書がまとめられた。	A report on store was compiled.
n1-2102-てんか	点火	てんか	ignition; lighting; set fire to	名词	点火の重要性がますます高まっている。	The importance of ignition is increasingly growing.
n1-2103-てんかい	転回	てんかい	revolution; rotation	名词/动词	チーム全体で転回を行った。	The entire team carried out the revolution.
n1-2104-てんかん	転換	てんかん	convert; divert	名词	転換の問題は複雑だ。	The issue of convert is complex.
n1-2105-てんきょ	転居	てんきょ	moving; changing residence	名词	転居の重要性がますます高まっている。	The importance of moving is increasingly growing.
n1-2106-てんきん	転勤	てんきん	transfer; transmission	名词/动词	この問題を早急に転勤する必要がある。	It is necessary to promptly carry out transfer on this issue.
n1-2107-てんけん	点検	てんけん	inspection; examination; checking	名词/动词	効果的な点検が求められている。	Effective inspection is being sought.
n1-2108-てんこう	転校	てんこう	change schools	名词	専門家が転校の分析結果を発表した。	Experts announced the analysis results of change schools.
n1-2109-てんこ-く	天国	てんごく	paradise; heaven; Kingdom of Heaven	名词	彼は天国について深く研究している。	He is deeply researching paradise.
n1-2110-てんさい	天才	てんさい	genius; prodigy; natural gift	名词	専門家が天才の分析結果を発表した。	Experts announced the analysis results of genius.
n1-2111-てんさい	天災	てんさい	natural calamity; disaster	名词	天災に関する報告書がまとめられた。	A report on natural calamity was compiled.
n1-2112-てんし	展示	てんじ	exhibition; display	名词	彼は展示について深く研究している。	He is deeply researching exhibition.
n1-2113-てんし-ょう	天井	てんじょう	ceiling; ceiling price	名词	天井の問題は複雑だ。	The issue of ceiling is complex.
n1-2114-てんし-る	転じる	てんじる	to turn; to shift; to alter; to distract	动词	その方法で転じるのが最も効率的だ。	It is most efficient to turn with that method.
n1-2115-てんせん	点線	てんせん	dotted line; perforated line	名词	点線の問題は複雑だ。	The issue of dotted line is complex.
n1-2116-てんたい	天体	てんたい	heavenly body	名词	専門家が天体の分析結果を発表した。	Experts announced the analysis results of heavenly body.
n1-2117-てんてん	転転	てんてん	rolling about; moving from place to place; being passed around repeatedly	副词	転転、計画を見直す必要がある。	Rolling about, we need to reconsider the plan.
n1-2118-てんて	てんで	てんで	(not) at all; altogether; entirely	副词	彼女はてんで自分の意見を述べた。	She (not) at all expressed her opinion.
n1-2119-てんにん	転任	てんにん	change of post	名词	専門家が転任の分析結果を発表した。	Experts announced the analysis results of change of post.
n1-2120-てんほ-う	展望	てんぼう	view; outlook; prospect	名词	この展望を正しく理解することが大切だ。	It is important to correctly understand this view.
n1-2121-てんらく	転落	てんらく	fall; degradation; slump	名词	日本の転落は世界的に注目されている。	Japan's fall is attracting worldwide attention.
n1-2122-て-あう	出合う	であう	to meet by chance; to come across; to happen to encounter; to hold a rendezvous; to have a date	动词	専門家は出合う方法を説明した。	The expert explained how to meet by chance.
n1-2123-て-いりく-ち	出入り口	でいりぐち	exit and entrance	名词	この出入り口を正しく理解することが大切だ。	It is important to correctly understand this exit and entrance.
n1-2124-て-かい	でかい	でかい	huge	形容词	世の中にはでかいことが多い。	There are many huge things in the world.
n1-2125-て-きもの	出来物	できもの	able man; tumour; growth; boil; ulcer; abcess; rash; pimple	名词	この出来物は多くの人に影響を与えている。	This able man is influencing many people.
n1-2126-て-きる	出切る	できる	to be out of; to have no more at hand	动词	その方法で出切るのが最も効率的だ。	It is most efficient to be out of with that method.
n1-2127-て-くわす	出くわす	でくわす	to happen to meet; to come across	动词	彼女は見事に出くわすことができた。	She was able to happen to meet splendidly.
n1-2128-て-たらめ	出鱈目	でたらめ	irresponsible utterance; nonsense; nonsensical; random; haphazard; unsystematic	名词	専門家が出鱈目の分析結果を発表した。	Experts announced the analysis results of irresponsible utterance.
n1-2129-て-なおし	出直し	でなおし	adjustment; touch up	形容词	出直しな環境を整えることが重要だ。	It is crucial to create an adjustment environment.
n1-2130-て-んえん	田園	でんえん	country; rural districts	名词	新しい田園の概念が注目を集めている。	A new concept of country is attracting attention.
n1-2131-て-んけ-ん	電源	でんげん	source of electricity; power (button on TV etc.)	名词	電源の問題は複雑だ。	The issue of source of electricity is complex.
n1-2132-て-んこ-ん	伝言	でんごん	verbal message; rumor; word	名词	伝言に関する報告書がまとめられた。	A report on verbal message was compiled.
n1-2133-て-んせつ	伝説	でんせつ	tradition; legend; folklore	名词	日本の伝説は世界的に注目されている。	Japan's tradition is attracting worldwide attention.
n1-2134-て-んせん	電線	でんせん	electric line	名词	この電線を正しく理解することが大切だ。	It is important to correctly understand this electric line.
n1-2135-て-んたつ	伝達	でんたつ	transmission (e.g. news); communication; delivery	名词/动词	来月から伝達を開始する予定だ。	We plan to begin transmission (e.g. news) from next month.
n1-2136-て-んらい	伝来	でんらい	ancestral; hereditary; imported; transmitted; handed down	名词	彼は伝来について深く研究している。	He is deeply researching ancestral.
n1-2137-と	と	と	1. if (conjunction); 2. promoted pawn (shogi) (abbr)	名词	行くと言った。	I said I would go.
n1-2138-といあわせる	問い合わせる	といあわせる	to enquire; to seek information	动词	専門家は問い合わせる方法を説明した。	The expert explained how to enquire.
n1-2139-といや	問屋	といや	wholesale store	名词	この問屋を正しく理解することが大切だ。	It is important to correctly understand this wholesale store.
n1-2140-とう	問う	とう	to ask; to question; to charge (i.e. with a crime); to accuse; without regard to (neg)	动词	社長が社員に問うよう指示した。	The president instructed the employees to ask.
n1-2141-とう	棟	とう	place; section; building	名词	この棟は多くの人に影響を与えている。	This place is influencing many people.
n1-2142-とう	等	とう	et cetera; etc.; and the like	名词	新しい等の概念が注目を集めている。	A new concept of et cetera is attracting attention.
n1-2143-とうき	陶器	とうき	pottery; ceramics	名词	陶器の重要性がますます高まっている。	The importance of pottery is increasingly growing.
n1-2144-とうきゅう	等級	とうきゅう	grade; class	名词	専門家が等級の分析結果を発表した。	Experts announced the analysis results of grade.
n1-2145-とうき	討議	とうぎ	debate; discussion	名词/动词	チーム全体で討議を行った。	The entire team carried out the debate.
n1-2146-とうこう	登校	とうこう	attendance (at school)	名词	登校に関する報告書がまとめられた。	A report on attendance (at school) was compiled.
n1-2147-とうこ-う	統合	とうごう	integration; unification; synthesis	名词/动词	彼は統合に成功した。	He succeeded in the integration.
n1-2148-とうさん	倒産	とうさん	(corporate) bankruptcy; insolvency	名词/动词	効果的な倒産が求められている。	Effective (corporate) bankruptcy is being sought.
n1-2149-とうし	投資	とうし	investment	名词/动词	この問題を早急に投資する必要がある。	It is necessary to promptly carry out investment on this issue.
