id	word	kana	meaning	type	example	exampleMeaning
n5-mlc-372-word	ズボン	ズボン	裤子，裤子	名词	「ズボン」を覚えます。	记住「ズボン」这个词。
n5-mlc-373-word	住みます	すみます	居住，居住	动词	「住みます」を覚えます。	记住「住みます」这个词。
n5-mlc-374-word	スリッパ	スリッパ	拖鞋	名词	「スリッパ」を覚えます。	记住「スリッパ」这个词。
n5-mlc-375-word	すわります	すわります	坐下	动词	「すわります」を覚えます。	记住「すわります」这个词。
n5-mlc-376-word	せ	せ	高度	名词	「せ」を覚えます。	记住「せ」这个词。
n5-mlc-377-word	せいと	せいと	学生	名词	「せいと」を覚えます。	记住「せいと」这个词。
n5-mlc-378-word	セーター	セーター	毛衣	名词	「セーター」を覚えます。	记住「セーター」这个词。
n5-mlc-379-word	せっけん	せっけん	肥皂	名词	「せっけん」を覚えます。	记住「せっけん」这个词。
n5-mlc-380-word	せびろ	せびろ	夹克、西装	名词	「せびろ」を覚えます。	记住「せびろ」这个词。
n5-mlc-381-word	せまい	せまい	狭窄，不宽敞	表达	「せまい」を覚えます。	记住「せまい」这个词。
n5-mlc-382-word	ゼロ	ゼロ	零	名词	「ゼロ」を覚えます。	记住「ゼロ」这个词。
n5-mlc-383-word	千	せん	千	名词	「千」を覚えます。	记住「千」这个词。
n5-mlc-384-word	先月	せんげつ	上个月	名词	「先月」を覚えます。	记住「先月」这个词。
n5-mlc-387-word	せんたく	せんたく	洗涤、洗衣服	名词	「せんたく」を覚えます。	记住「せんたく」这个词。
n5-mlc-388-word	ぜんぶ	ぜんぶ	全部	名词	「ぜんぶ」を覚えます。	记住「ぜんぶ」这个词。
n5-mlc-389-word	そうじ	そうじ	打扫	名词	「そうじ」を覚えます。	记住「そうじ」这个词。
n5-mlc-390-word	そうじします	そうじします	干净的	动词	「そうじします」を覚えます。	记住「そうじします」这个词。
n5-mlc-392-word	そして	そして	进而	名词	「そして」を覚えます。	记住「そして」这个词。
n5-mlc-393-word	そちら	そちら	那里，你的地方	名词	「そちら」を覚えます。	记住「そちら」这个词。
n5-mlc-395-word	その～	その～	那	名词	「その～」を覚えます。	记住「その～」这个词。
n5-mlc-396-word	そば	そば	附近	名词	「そば」を覚えます。	记住「そば」这个词。
n5-mlc-399-word	それから	それから	然后，在那之后	副词/表达	「それから」を覚えます。	记住「それから」这个词。
n5-mlc-400-word	それでは	それでは	那么，好吧	副词/表达	「それでは」を覚えます。	记住「それでは」这个词。
n5-mlc-402-word	たいしかん	たいしかん	大使馆	形容词	「たいしかん」を覚えます。	记住「たいしかん」这个词。
n5-mlc-403-word	だいじょうぶ	だいじょうぶ	好的，没问题	形容词	「だいじょうぶ」を覚えます。	记住「だいじょうぶ」这个词。
n5-mlc-404-word	だいすき	だいすき	非常喜欢, 非常喜欢	副词/表达	「だいすき」を覚えます。	记住「だいすき」这个词。
n5-mlc-405-word	たいせつ	たいせつ	重要的	形容词	「たいせつ」を覚えます。	记住「たいせつ」这个词。
n5-mlc-406-word	だいたい	だいたい	几乎	名词	「だいたい」を覚えます。	记住「だいたい」这个词。
n5-mlc-407-word	たいてい	たいてい	大部分，通常	形容词	「たいてい」を覚えます。	记住「たいてい」这个词。
n5-mlc-408-word	だいどころ	だいどころ	厨房	名词	「だいどころ」を覚えます。	记住「だいどころ」这个词。
n5-mlc-409-word	たいへん	たいへん	非常	副词/表达	「たいへん」を覚えます。	记住「たいへん」这个词。
n5-mlc-413-word	だから	だから	所以，因此	名词	「だから」を覚えます。	记住「だから」这个词。
n5-mlc-415-word	タクシー	タクシー	出租车	名词	「タクシー」を覚えます。	记住「タクシー」这个词。
n5-mlc-416-word	出します	だします	取出	动词	「出します」を覚えます。	记住「出します」这个词。
n5-mlc-417-word	ただしい	ただしい	正确的	名词	「ただしい」を覚えます。	记住「ただしい」这个词。
n5-mlc-418-word	立ちます	たちます	起来	动词	「立ちます」を覚えます。	记住「立ちます」这个词。
n5-mlc-419-word	たてもの	たてもの	建筑	名词	「たてもの」を覚えます。	记住「たてもの」这个词。
n5-mlc-420-word	たのしい	たのしい	令人愉快的，愉快的	名词	「たのしい」を覚えます。	记住「たのしい」这个词。
n5-mlc-421-word	たのみます	たのみます	询问，请求	动词	「たのみます」を覚えます。	记住「たのみます」这个词。
n5-mlc-422-word	たばこ	たばこ	香烟，烟草	名词	「たばこ」を覚えます。	记住「たばこ」这个词。
n5-mlc-423-word	たぶん	たぶん	也许，也许	名词	「たぶん」を覚えます。	记住「たぶん」这个词。
n5-mlc-424-word	食べもの	たべもの	食物	名词	「食べもの」を覚えます。	记住「食べもの」这个词。
n5-mlc-425-word	食べます	たべます	吃	动词	「食べます」を覚えます。	记住「食べます」这个词。
n5-mlc-426-word	たまご	たまご	蛋	名词	「たまご」を覚えます。	记住「たまご」这个词。
n5-mlc-427-word	だれ	だれ	WHO	名词	「だれ」を覚えます。	记住「だれ」这个词。
n5-mlc-428-word	たんじょうび	たんじょうび	生日	名词	「たんじょうび」を覚えます。	记住「たんじょうび」这个词。
n5-mlc-429-word	だんだん	だんだん	逐渐地，一点一点地	名词	「だんだん」を覚えます。	记住「だんだん」这个词。
n5-mlc-431-noun	小さな	ちいさな+[noun]	小小さな+	形容词	「小さな」を覚えます。	记住「小さな」这个词。
n5-mlc-433-word	ちがいます	ちがいます	有所不同，有所不同	动词	「ちがいます」を覚えます。	记住「ちがいます」这个词。
n5-mlc-435-word	ちかてつ	ちかてつ	地铁	名词	「ちかてつ」を覚えます。	记住「ちかてつ」这个词。
n5-mlc-436-word	ちず	ちず	地图	名词	「ちず」を覚えます。	记住「ちず」这个词。
n5-mlc-438-word	ちゃいろ	ちゃいろ	棕色的	名词	「ちゃいろ」を覚えます。	记住「ちゃいろ」这个词。
n5-mlc-439-word	ちゃわん	ちゃわん	（饭碗	名词	「ちゃわん」を覚えます。	记住「ちゃわん」这个词。
n5-mlc-440-word	ちょうど	ちょうど	只是	名词	「ちょうど」を覚えます。	记住「ちょうど」这个词。
n5-mlc-441-word	ちょっと	ちょっと	一点	名词	「ちょっと」を覚えます。	记住「ちょっと」这个词。
n5-mlc-442-word	一日	ついたち	该月的第一天	名词	「一日」を覚えます。	记住「一日」这个词。
n5-mlc-443-word	つかいます	つかいます	使用	动词	「つかいます」を覚えます。	记住「つかいます」这个词。
n5-mlc-444-word	つかれます	つかれます	累了	动词	「つかれます」を覚えます。	记住「つかれます」这个词。
n5-mlc-445-word	つぎ	つぎ	下一个	名词	「つぎ」を覚えます。	记住「つぎ」这个词。
n5-mlc-446-word	つきます	つきます	到达	动词	「つきます」を覚えます。	记住「つきます」这个词。
n5-mlc-447-word	つくえ	つくえ	桌子	名词	「つくえ」を覚えます。	记住「つくえ」这个词。
n5-mlc-448-word	つくりかた	つくりかた	如何制作	疑问词	「つくりかた」を覚えます。	记住「つくりかた」这个词。
n5-mlc-449-word	つくります	つくります	制作	动词	「つくります」を覚えます。	记住「つくります」这个词。
n5-mlc-450-word	つけます	つけます	打开	动词	「つけます」を覚えます。	记住「つけます」这个词。
n5-mlc-451-word	つとめます	つとめます	为...工作	动词	「つとめます」を覚えます。	记住「つとめます」这个词。
n5-mlc-453-word	つめたい	つめたい	寒冷（物体）	形容词	「つめたい」を覚えます。	记住「つめたい」这个词。
n5-mlc-454-word	つよい	つよい	强的	名词	「つよい」を覚えます。	记住「つよい」这个词。
n5-mlc-456-word	ティッシュペーパー	ティッシュペーパー	组织	名词	「ティッシュペーパー」を覚えます。	记住「ティッシュペーパー」这个词。
n5-mlc-457-word	テープ	テープ	磁带	名词	「テープ」を覚えます。	记住「テープ」这个词。
n5-mlc-458-word	テープレコーダー	テープレコーダー	录音机	名词	「テープレコーダー」を覚えます。	记住「テープレコーダー」这个词。
n5-mlc-459-word	テーブル	テーブル	桌子	名词	「テーブル」を覚えます。	记住「テーブル」这个词。
n5-mlc-460-word	出かけます	でかけます	出去	动词	「出かけます」を覚えます。	记住「出かけます」这个词。
n5-mlc-462-word	できます	できます	能	动词	「できます」を覚えます。	记住「できます」这个词。
n5-mlc-463-word	出口	でぐち	出口	名词	「出口」を覚えます。	记住「出口」这个词。
n5-mlc-464-word	テスト	テスト	测试	名词	「テスト」を覚えます。	记住「テスト」这个词。
n5-mlc-465-word	では	では	那么，那么=じゃ。	副词/表达	「では」を覚えます。	记住「では」这个词。
n5-mlc-466-word	デパート	デパート	百货商店	名词	「デパート」を覚えます。	记住「デパート」这个词。
n5-mlc-467-word	出ます	でます	离开	动词	「出ます」を覚えます。	记住「出ます」这个词。
n5-mlc-468-word	でも	でも	但	名词	「でも」を覚えます。	记住「でも」这个词。
n5-mlc-469-word	テレビ	テレビ	电视	名词	「テレビ」を覚えます。	记住「テレビ」这个词。
n5-mlc-471-word	電気	でんき	电	名词	「電気」を覚えます。	记住「電気」这个词。
n5-mlc-474-word	電話します	でんわします	呼叫、响铃	动词	「電話します」を覚えます。	记住「電話します」这个词。
n5-mlc-475-word	電話ばんごう	でんわばんごう	电话号码	名词	「電話ばんごう」を覚えます。	记住「電話ばんごう」这个词。
n5-mlc-476-word	と	と	门	名词	「と」を覚えます。	记住「と」这个词。
n5-mlc-477-word	ど	ど	星期六=どようび。	名词	「ど」を覚えます。	记住「ど」这个词。
n5-mlc-478-word	ドア	ドア	门	名词	「ドア」を覚えます。	记住「ドア」这个词。
n5-mlc-479-word	トイレ	トイレ	厕所,盥洗室	名词	「トイレ」を覚えます。	记住「トイレ」这个词。
n5-mlc-480-word	トイレットペーパー	トイレットペーパー	卫生纸	名词	「トイレットペーパー」を覚えます。	记住「トイレットペーパー」这个词。
n5-mlc-481-word	どう	どう	如何	疑问词	「どう」を覚えます。	记住「どう」这个词。
n5-mlc-482-word	とうきょう	とうきょう	东京	名词	「とうきょう」を覚えます。	记住「とうきょう」这个词。
n5-mlc-483-word	どうして	どうして	为什么	疑问词	「どうして」を覚えます。	记住「どうして」这个词。
n5-mlc-484-word	とうふ	とうふ	豆腐	名词	「とうふ」を覚えます。	记住「とうふ」这个词。
n5-mlc-485-word	どうぶつ	どうぶつ	动物	名词	「どうぶつ」を覚えます。	记住「どうぶつ」这个词。
n5-mlc-486-word	十	とお	ひとつ、ふたつ、みっつ、よっつ、いつつ、むっつ、ななつ、やっつ、ここのつ、十。一、二、三、四、五、六、七、	名词	「十」を覚えます。	记住「十」这个词。
n5-mlc-487-word	とおい	とおい	远的	名词	「とおい」を覚えます。	记住「とおい」这个词。
n5-mlc-488-word	とおく	とおく	遥远地，远方	名词	「とおく」を覚えます。	记住「とおく」这个词。
n5-mlc-489-word	十日	とおか	十日，十天	名词	「十日」を覚えます。	记住「十日」这个词。
n5-mlc-490-word	ときどき	ときどき	有时	名词	「ときどき」を覚えます。	记住「ときどき」这个词。
n5-mlc-491-word	とけい	とけい	时钟，手表	名词	「とけい」を覚えます。	记住「とけい」这个词。
n5-mlc-493-word	どこか	どこか	某处	名词	「どこか」を覚えます。	记住「どこか」这个词。
n5-mlc-494-word	ところ	ところ	地方	名词	「ところ」を覚えます。	记住「ところ」这个词。
n5-mlc-495-word	としょかん	としょかん	图书馆	名词	「としょかん」を覚えます。	记住「としょかん」这个词。
n5-mlc-496-word	どちら	どちら	コーヒーとこうちゃ、どちがいいですか。您想要咖啡还是茶？	名词	「どちら」を覚えます。	记住「どちら」这个词。
n5-mlc-498-word	どなた	どなた	だれ。谁の礼貌	名词	「どなた」を覚えます。	记住「どなた」这个词。
n5-mlc-499-word	となり	となり	旁边	名词	「となり」を覚えます。	记住「となり」这个词。
n5-mlc-500-word	どの～	どの～	哪个	疑问词	「どの～」を覚えます。	记住「どの～」这个词。
n5-mlc-501-word	とびます	とびます	飞	动词	「とびます」を覚えます。	记住「とびます」这个词。
n5-mlc-502-word	とまります	とまります	停止	动词	「とまります」を覚えます。	记住「とまります」这个词。
n5-mlc-503-word	友だち	ともだち	朋友	名词	「友だち」を覚えます。	记住「友だち」这个词。
n5-mlc-504-word	土よう日	どようび	周六	名词	「土よう日」を覚えます。	记住「土よう日」这个词。
n5-mlc-505-word	とり	とり	鸟	名词	「とり」を覚えます。	记住「とり」这个词。
n5-mlc-506-word	とりにく	とりにく	鸡	名词	「とりにく」を覚えます。	记住「とりにく」这个词。
n5-mlc-507-word	とります	とります	拿	动词	「とります」を覚えます。	记住「とります」这个词。
n5-mlc-510-word	どんな	どんな	什么样的	疑问词	「どんな」を覚えます。	记住「どんな」这个词。
n5-mlc-511-word	ナイフ	ナイフ	刀	名词	「ナイフ」を覚えます。	记住「ナイフ」这个词。
n5-mlc-514-word	なきます	なきます	唱歌、喵喵、哞哞等	动词	「なきます」を覚えます。	记住「なきます」这个词。
n5-mlc-515-word	なつ	なつ	夏天	名词	「なつ」を覚えます。	记住「なつ」这个词。
n5-mlc-516-word	など	など	等等等等	名词	「など」を覚えます。	记住「など」这个词。
n5-mlc-517-word	七つ	ななつ	七	名词	「七つ」を覚えます。	记住「七つ」这个词。
n5-mlc-519-word	何か	なにか	某物	名词	「何か」を覚えます。	记住「何か」这个词。
n5-mlc-520-word	七日	なのか	该月的第七天	名词	「七日」を覚えます。	记住「七日」这个词。
n5-mlc-522-word	ならいます	ならいます	（向某人）学习	动词	「ならいます」を覚えます。	记住「ならいます」这个词。
n5-mlc-523-word	ならびます	ならびます	（某人）排队	动词	「ならびます」を覚えます。	记住「ならびます」这个词。
n5-mlc-524-word	ならべます	ならべます	排队（某事）	动词	「ならべます」を覚えます。	记住「ならべます」这个词。
n5-mlc-525-word	なります	なります	变得	动词	「なります」を覚えます。	记住「なります」这个词。
n5-mlc-526-word	何	なん	什么	疑问词	「何」を覚えます。	记住「何」这个词。
n5-mlc-527-word	何時	なんじ	什么时候	疑问词	「何時」を覚えます。	记住「何時」这个词。
n5-mlc-528-word	何日	なんにち	该月的哪一天	名词	「何日」を覚えます。	记住「何日」这个词。
n5-mlc-529-word	二	に	二	名词	「二」を覚えます。	记住「二」这个词。
n5-mlc-531-word	にく	にく	肉	名词	「にく」を覚えます。	记住「にく」这个词。
n5-mlc-532-word	西	にし	西方	名词	「西」を覚えます。	记住「西」这个词。
n5-mlc-533-word	日	にち	周日=にちようび。	名词	「日」を覚えます。	记住「日」这个词。
n5-mlc-534-word	日よう日	にちようび	星期日	名词	「日よう日」を覚えます。	记住「日よう日」这个词。
n5-mlc-535-word	二年	にねん	两年	名词	「二年」を覚えます。	记住「二年」这个词。
n5-mlc-537-word	日本語	にほんご	日语	名词	「日本語」を覚えます。	记住「日本語」这个词。
n5-mlc-538-word	にもつ	にもつ	行李	名词	「にもつ」を覚えます。	记住「にもつ」这个词。
n5-mlc-539-word	ニュース	ニュース	消息	名词	「ニュース」を覚えます。	记住「ニュース」这个词。
n5-mlc-540-word	にわ	にわ	花园	名词	「にわ」を覚えます。	记住「にわ」这个词。
n5-mlc-541-word	ぬぎます	ぬぎます	起飞	动词	「ぬぎます」を覚えます。	记住「ぬぎます」这个词。
n5-mlc-542-word	ぬります	ぬります	画	动词	「ぬります」を覚えます。	记住「ぬります」这个词。
n5-mlc-543-word	ネクタイ	ネクタイ	领带	名词	「ネクタイ」を覚えます。	记住「ネクタイ」这个词。
n5-mlc-544-word	ねます	ねます	上床睡觉	动词	「ねます」を覚えます。	记住「ねます」这个词。
n5-mlc-545-word	ノート	ノート	笔记本	名词	「ノート」を覚えます。	记住「ノート」这个词。
n5-mlc-546-word	のぼります	のぼります	上去，爬上去	动词	「のぼります」を覚えます。	记住「のぼります」这个词。
n5-mlc-547-word	飲みます	のみます	喝	动词	「飲みます」を覚えます。	记住「飲みます」这个词。
n5-mlc-548-word	飲みもの	のみもの	饮料	名词	「飲みもの」を覚えます。	记住「飲みもの」这个词。
n5-mlc-549-word	のります	のります	上，骑，乘坐	动词	「のります」を覚えます。	记住「のります」这个词。
n5-mlc-550-word	は	は	牙齿	名词	「は」を覚えます。	记住「は」这个词。
n5-mlc-551-word	パーティー	パーティー	派对	名词	「パーティー」を覚えます。	记住「パーティー」这个词。
n5-mlc-552-word	はいざら	はいざら	烟灰缸	名词	「はいざら」を覚えます。	记住「はいざら」这个词。
n5-mlc-553-word	入ります	はいります	进入	动词	「入ります」を覚えます。	记住「入ります」这个词。
n5-mlc-554-word	はがき	はがき	明信片	名词	「はがき」を覚えます。	记住「はがき」这个词。
n5-mlc-555-word	はきます	はきます	穿	动词	「はきます」を覚えます。	记住「はきます」这个词。
n5-mlc-556-word	はこ	はこ	盒子	名词	「はこ」を覚えます。	记住「はこ」这个词。
n5-mlc-557-word	はし/おはし	はし/おはし	筷子	名词	「はし/おはし」を覚えます。	记住「はし/おはし」这个词。
n5-mlc-558-word	はし	はし	桥	名词	「はし」を覚えます。	记住「はし」这个词。
n5-mlc-559-word	はじまります	はじまります	开始，开始	动词	「はじまります」を覚えます。	记住「はじまります」这个词。
n5-mlc-560-word	はじめに	はじめに	一开始	名词	「はじめに」を覚えます。	记住「はじめに」这个词。
n5-mlc-561-word	はじめて	はじめて	首次	名词	「はじめて」を覚えます。	记住「はじめて」这个词。
n5-mlc-562-word	バス	バス	公共汽车	名词	「バス」を覚えます。	记住「バス」这个词。
n5-mlc-563-word	バス会社	バスがいしゃ	巴士代理处, 巴士公司	名词	「バス会社」を覚えます。	记住「バス会社」这个词。
n5-mlc-564-word	バスてい	バスてい	巴士站	名词	「バスてい」を覚えます。	记住「バスてい」这个词。
n5-mlc-565-word	バスりょこう	バスりょこう	巴士旅行, 巴士旅行	名词	「バスりょこう」を覚えます。	记住「バスりょこう」这个词。
n5-mlc-566-word	バター	バター	黄油	名词	「バター」を覚えます。	记住「バター」这个词。
n5-mlc-567-word	はたち	はたち	二十岁	名词	「はたち」を覚えます。	记住「はたち」这个词。
n5-mlc-568-word	はたらきます	はたらきます	工作	动词	「はたらきます」を覚えます。	记住「はたらきます」这个词。
n5-mlc-569-word	八	はち	八	名词	「八」を覚えます。	记住「八」这个词。
n5-mlc-570-word	二十日	はつか	二十天，二十天	名词	「二十日」を覚えます。	记住「二十日」这个词。
n5-mlc-571-word	はな	はな	鼻子	名词	「はな」を覚えます。	记住「はな」这个词。
n5-mlc-573-word	話	はなし	故事	名词	「話」を覚えます。	记住「話」这个词。
n5-mlc-574-word	話します	はなします	说话，说话，告诉	动词	「話します」を覚えます。	记住「話します」这个词。
n5-mlc-576-word	はやい	はやい	早期的	名词	「はやい」を覚えます。	记住「はやい」这个词。
n5-mlc-578-word	はる	はる	春天	名词	「はる」を覚えます。	记住「はる」这个词。
n5-mlc-579-word	はります	はります	粘住，放上东西	动词	「はります」を覚えます。	记住「はります」这个词。
n5-mlc-580-word	はれ	はれ	天气晴朗	名词	「はれ」を覚えます。	记住「はれ」这个词。
n5-mlc-581-word	はれます	はれます	清理	动词	「はれます」を覚えます。	记住「はれます」这个词。
n5-mlc-582-word	ばん	ばん	晚上，晚上	名词	「ばん」を覚えます。	记住「ばん」这个词。
n5-mlc-583-word	パン	パン	面包	名词	「パン」を覚えます。	记住「パン」这个词。
n5-mlc-584-word	ハンカチ	ハンカチ	手帕	名词	「ハンカチ」を覚えます。	记住「ハンカチ」这个词。
n5-mlc-585-word	ばんごう	ばんごう	数字	名词	「ばんごう」を覚えます。	记住「ばんごう」这个词。
n5-mlc-586-word	ばんごはん	ばんごはん	晚餐	名词	「ばんごはん」を覚えます。	记住「ばんごはん」这个词。
n5-mlc-587-word	半分	はんぶん	一半	名词	「半分」を覚えます。	记住「半分」这个词。
n5-mlc-588-word	パンや	パンや	面包店	名词	「パンや」を覚えます。	记住「パンや」这个词。
n5-mlc-589-word	日	ひ	天	名词	「日」を覚えます。	记住「日」这个词。
n5-mlc-590-word	東	ひがし	东方	名词	「東」を覚えます。	记住「東」这个词。
n5-mlc-591-word	ひきます	ひきます	拉	动词	「ひきます」を覚えます。	记住「ひきます」这个词。
n5-mlc-593-word	ひくい	ひくい	低的	名词	「ひくい」を覚えます。	记住「ひくい」这个词。
n5-mlc-594-word	ひこうき	ひこうき	飞机	名词	「ひこうき」を覚えます。	记住「ひこうき」这个词。
n5-mlc-597-word	一つ	ひとつ	一	名词	「一つ」を覚えます。	记住「一つ」这个词。
n5-mlc-598-word	一月	ひとつき	一个月=いっかげつ。	名词	「一月」を覚えます。	记住「一月」这个词。
n5-mlc-599-word	一人	ひとり	一个人	名词	「一人」を覚えます。	记住「一人」这个词。
n5-mlc-600-word	ひま	ひま	空闲（时间），不忙，空闲时间	表达	「ひま」を覚えます。	记住「ひま」这个词。
n5-mlc-601-word	百	ひゃく	百	名词	「百」を覚えます。	记住「百」这个词。
n5-mlc-602-word	びょういん	びょういん	医院	名词	「びょういん」を覚えます。	记住「びょういん」这个词。
n5-mlc-603-word	びょうき	びょうき	疾病，疾病	名词	「びょうき」を覚えます。	记住「びょうき」这个词。
n5-mlc-604-word	ひらがな	ひらがな	平假名	名词	「ひらがな」を覚えます。	记住「ひらがな」这个词。
n5-mlc-606-word	ビル	ビル	建筑	名词	「ビル」を覚えます。	记住「ビル」这个词。
n5-mlc-607-word	昼ごはん	ひるごはん	午餐	名词	「昼ごはん」を覚えます。	记住「昼ごはん」这个词。
n5-mlc-609-word	フィルム	フィルム	电影	名词	「フィルム」を覚えます。	记住「フィルム」这个词。
n5-mlc-610-word	ふうとう	ふうとう	信封	名词	「ふうとう」を覚えます。	记住「ふうとう」这个词。
n5-mlc-611-word	プール	プール	游泳池	名词	「プール」を覚えます。	记住「プール」这个词。
n5-mlc-612-word	フォーク	フォーク	叉	名词	「フォーク」を覚えます。	记住「フォーク」这个词。
n5-mlc-613-word	ふきます	ふきます	吹	动词	「ふきます」を覚えます。	记住「ふきます」这个词。
n5-mlc-614-word	ふく	ふく	衣服	名词	「ふく」を覚えます。	记住「ふく」这个词。
n5-mlc-615-word	二つ	ふたつ	二	名词	「二つ」を覚えます。	记住「二つ」这个词。
n5-mlc-616-word	ぶたにく	ぶたにく	猪肉	名词	「ぶたにく」を覚えます。	记住「ぶたにく」这个词。
n5-mlc-617-word	二人	ふたり	两个人	名词	「二人」を覚えます。	记住「二人」这个词。
n5-mlc-618-word	二日	ふつか	每月的第二天，两天	名词	「二日」を覚えます。	记住「二日」这个词。
n5-mlc-619-word	ふとい	ふとい	厚，脂肪	名词	「ふとい」を覚えます。	记住「ふとい」这个词。
n5-mlc-620-word	ふゆ	ふゆ	冬天	名词	「ふゆ」を覚えます。	记住「ふゆ」这个词。
n5-mlc-621-word	ふります	ふります	跌倒，下来	动词	「ふります」を覚えます。	记住「ふります」这个词。
n5-mlc-623-word	ふろ	ふろ	洗澡	名词	「ふろ」を覚えます。	记住「ふろ」这个词。
n5-mlc-624-word	文	ぶん	句子	名词	「文」を覚えます。	记住「文」这个词。
n5-mlc-625-word	ぶんしょう	ぶんしょう	つぎの ぶんしょうを よんで、しつもんに こたえてください。请阅读下列句子并回答	表达	「ぶんしょう」を覚えます。	记住「ぶんしょう」这个词。
n5-mlc-626-word	ページ	ページ	页	名词	「ページ」を覚えます。	记住「ページ」这个词。
n5-mlc-627-word	へた	へた	贫穷的，无技能的	名词	「へた」を覚えます。	记住「へた」这个词。
n5-mlc-628-word	ベッド	ベッド	床	名词	「ベッド」を覚えます。	记住「ベッド」这个词。
n5-mlc-629-word	へや	へや	房间	名词	「へや」を覚えます。	记住「へや」这个词。
n5-mlc-630-word	へん	へん	侧面，部分このへん。 = 靠近这里	名词	「へん」を覚えます。	记住「へん」这个词。
n5-mlc-631-word	ペン	ペン	笔	名词	「ペン」を覚えます。	记住「ペン」这个词。
n5-mlc-632-word	べんきょうします	べんきょうします	学习	动词	「べんきょうします」を覚えます。	记住「べんきょうします」这个词。
n5-mlc-633-word	べんり	べんり	方便	形容词	「べんり」を覚えます。	记住「べんり」这个词。
