id	word	kana	meaning	type	example	exampleMeaning
n4-538-うつす	写す	うつす	to copy or photograph	动词	「写す」を使って文を作ります。	用「写す」造句。
n4-539-ワーフ-ロ	ワープロ	ワープロ	word processor	外来语	「ワープロ」を使って文を作ります。	用「ワープロ」造句。
n4-540-わかれる	別れる	わかれる	to separate	动词	「別れる」を使って文を作ります。	用「別れる」造句。
n4-541-わかす	沸かす	わかす	to boil; to heat	动词	「沸かす」を使って文を作ります。	用「沸かす」造句。
n4-542-わく	沸く	わく	to boil	动词	「沸く」を使って文を作ります。	用「沸く」造句。
n4-543-わらう	笑う	わらう	to laugh; to smile	动词	「笑う」を使って文を作ります。	用「笑う」造句。
n4-544-われる	割れる	われる	to break	动词	「割れる」を使って文を作ります。	用「割れる」造句。
n4-545-わりあい	割合	わりあい	rate; ratio	名词	「割合」を使って文を作ります。	用「割合」造句。
n4-546-わすれもの	忘れ物	わすれもの	lost article	名词	「忘れ物」を使って文を作ります。	用「忘れ物」造句。
n4-547-やける	焼ける	やける	to burn; to be roasted	动词	「焼ける」を使って文を作ります。	用「焼ける」造句。
n4-548-やく	焼く	やく	to bake; to grill	动词	「焼く」を使って文を作ります。	用「焼く」造句。
n4-549-やくにたつ	役に立つ	やくにたつ	to be helpful	动词	「役に立つ」を使って文を作ります。	用「役に立つ」造句。
n4-550-やくそく	約束	やくそく	promise	动词	「約束」を使って文を作ります。	用「約束」造句。
n4-551-やむ	止む	やむ	to stop	动词	「止む」を使って文を作ります。	用「止む」造句。
n4-552-やっは-り	やっぱり	やっぱり	as I thought	副词	「やっぱり」を使って文を作ります。	用「やっぱり」造句。
n4-553-やさしい	優しい	やさしい	kind	形容词	「優しい」を使って文を作ります。	用「優しい」造句。
n4-554-やせる	痩せる	やせる	to become thin	动词	「痩せる」を使って文を作ります。	用「痩せる」造句。
n4-555-やわらかい	柔らかい	やわらかい	soft	形容词	「柔らかい」を使って文を作ります。	用「柔らかい」造句。
n4-556-よこ-れる	汚れる	よごれる	to get dirty	动词	「汚れる」を使って文を作ります。	用「汚れる」造句。
n4-557-よろこふ	喜ぶ	よろこぶ	to be delighted	动词	「喜ぶ」を使って文を作ります。	用「喜ぶ」造句。
n4-558-よる	寄る	よる	to visit; to drop by	动词	「寄る」を使って文を作ります。	用「寄る」造句。
n4-559-よしゅう	予習	よしゅう	preparation for a lesson	动词	「予習」を使って文を作ります。	用「予習」造句。
n4-yotei	予定	よてい	plan	动词	「予定」を使って文を作ります。	用「予定」造句。
n4-561-よう	用	よう	business; task; errand; use; purpose	接尾词	「用」を使って文を作ります。	用「用」造句。
n4-562-ようい	用意	ようい	preparation; arrangements; provision; getting ready	动词	「用意」を使って文を作ります。	用「用意」造句。
n4-563-ようし	用事	ようじ	tasks; things to do; errand; business (to take care of)	名词	「用事」を使って文を作ります。	用「用事」造句。
n4-yoyaku	予約	よやく	reservation	动词	「予約」を使って文を作ります。	用「予約」造句。
n4-565-ゆ	湯	ゆ	hot water	名词	「湯」を使って文を作ります。	用「湯」造句。
n4-566-ゆひ	指	ゆび	finger	名词	「指」を使って文を作ります。	用「指」造句。
n4-567-ゆひ-わ	指輪	ゆびわ	finger ring	名词	「指輪」を使って文を作ります。	用「指輪」造句。
n4-568-ゆめ	夢	ゆめ	dream	名词	「夢」を使って文を作ります。	用「夢」造句。
n4-569-ゆれる	揺れる	ゆれる	to shake	动词	「揺れる」を使って文を作ります。	用「揺れる」造句。
n4-zannen	残念	ざんねん	regrettable; unfortunate	形容词	「残念」を使って文を作ります。	用「残念」造句。
n4-571-せ-んせ-ん	全然	ぜんぜん	not entirely (used in a negative sentence)	副词	「全然」を使って文を作ります。	用「全然」造句。
